NO_OF_FRAMES	5000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-17, 16:37:20.571	428377.36681510
DATA_INCLUDED	3D
MARKER_NAMES	1	2
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	1 X	1 Y	1 Z	2 X	2 Y	2 Z	
405	0.80800	288.502	-0.206	403.705	0.000	0.000	0.000
406	0.81000	288.477	-0.199	403.692	0.000	0.000	0.000
407	0.81200	288.444	-0.207	403.692	0.000	0.000	0.000
408	0.81400	288.411	-0.194	403.691	0.000	0.000	0.000
409	0.81600	288.370	-0.195	403.679	0.000	0.000	0.000
410	0.81800	288.338	-0.202	403.679	0.000	0.000	0.000
411	0.82000	288.304	-0.196	403.679	0.000	0.000	0.000
412	0.82200	288.271	-0.190	403.679	0.000	0.000	0.000
413	0.82400	288.238	-0.190	403.679	0.000	0.000	0.000
414	0.82600	288.197	-0.184	403.691	0.000	0.000	0.000
415	0.82800	288.165	-0.199	403.691	0.000	0.000	0.000
416	0.83000	288.107	-0.193	403.703	0.000	0.000	0.000
417	0.83200	288.074	-0.207	403.702	0.000	0.000	0.000
418	0.83400	288.025	-0.208	403.702	0.000	0.000	0.000
419	0.83600	287.975	-0.216	403.726	0.000	0.000	0.000
420	0.83800	287.934	-0.224	403.713	0.000	0.000	0.000
421	0.84000	287.893	-0.224	403.725	0.000	0.000	0.000
422	0.84200	287.844	-0.232	403.724	0.000	0.000	0.000
423	0.84400	287.803	-0.240	403.736	0.000	0.000	0.000
424	0.84600	287.762	-0.247	403.723	0.000	0.000	0.000
425	0.84800	287.737	-0.255	403.735	0.000	0.000	0.000
426	0.85000	287.688	-0.256	403.734	0.000	0.000	0.000
427	0.85200	287.663	-0.256	403.746	0.000	0.000	0.000
428	0.85400	287.622	-0.257	403.734	0.000	0.000	0.000
429	0.85600	287.589	-0.251	403.733	0.000	0.000	0.000
430	0.85800	287.556	-0.251	403.733	0.000	0.000	0.000
431	0.86000	287.531	-0.252	403.720	0.000	0.000	0.000
432	0.86200	287.490	-0.253	403.732	0.000	0.000	0.000
433	0.86400	287.465	-0.253	403.719	0.000	0.000	0.000
434	0.86600	287.433	-0.254	403.695	0.000	0.000	0.000
435	0.86800	287.391	-0.248	403.706	0.000	0.000	0.000
436	0.87000	287.367	-0.248	403.694	0.000	0.000	0.000
437	0.87200	287.334	-0.249	403.694	0.000	0.000	0.000
438	0.87400	287.301	-0.243	403.694	0.000	0.000	0.000
439	0.87600	287.259	-0.230	403.681	0.000	0.000	0.000
440	0.87800	287.235	-0.237	403.693	0.000	0.000	0.000
441	0.88000	287.193	-0.224	403.681	0.000	0.000	0.000
442	0.88200	287.161	-0.232	403.681	0.000	0.000	0.000
443	0.88400	287.111	-0.233	403.705	0.000	0.000	0.000
444	0.88600	287.078	-0.227	403.705	0.000	0.000	0.000
445	0.88800	287.029	-0.234	403.704	0.000	0.000	0.000
446	0.89000	286.996	-0.228	403.704	0.000	0.000	0.000
447	0.89200	286.946	-0.229	403.704	0.000	0.000	0.000
448	0.89400	286.897	-0.237	403.703	0.000	0.000	0.000
449	0.89600	286.856	-0.245	403.715	0.000	0.000	0.000
450	0.89800	286.807	-0.239	403.715	0.000	0.000	0.000
451	0.90000	286.765	-0.246	403.726	0.000	0.000	0.000
452	0.90200	286.732	-0.240	403.726	0.000	0.000	0.000
453	0.90400	286.691	-0.248	403.713	0.000	0.000	0.000
454	0.90600	286.650	-0.255	403.725	0.000	0.000	0.000
455	0.90800	286.617	-0.256	403.724	0.000	0.000	0.000
456	0.91000	286.576	-0.250	403.712	0.000	0.000	0.000
457	0.91200	286.551	-0.244	403.723	0.000	0.000	0.000
458	0.91400	286.510	-0.251	403.711	0.000	0.000	0.000
459	0.91600	286.477	-0.245	403.710	0.000	0.000	0.000
460	0.91800	286.452	-0.246	403.697	0.000	0.000	0.000
461	0.92000	286.411	-0.246	403.685	0.000	0.000	0.000
462	0.92200	286.378	-0.233	403.684	0.000	0.000	0.000
463	0.92400	286.345	-0.241	403.684	0.000	0.000	0.000
464	0.92600	286.304	-0.235	403.671	0.000	0.000	0.000
465	0.92800	286.271	-0.236	403.671	0.000	0.000	0.000
466	0.93000	286.247	-0.236	403.659	0.000	0.000	0.000
467	0.93200	286.205	-0.230	403.672	0.000	0.000	0.000
468	0.93400	286.172	-0.231	403.671	0.000	0.000	0.000
469	0.93600	286.148	-0.224	403.659	0.000	0.000	0.000
470	0.93800	286.107	-0.232	403.671	0.000	0.000	0.000
471	0.94000	286.074	-0.226	403.671	0.000	0.000	0.000
472	0.94200	286.024	-0.233	403.695	0.000	0.000	0.000
473	0.94400	285.991	-0.227	403.695	0.000	0.000	0.000
474	0.94600	285.950	-0.235	403.708	0.000	0.000	0.000
475	0.94800	285.901	-0.236	403.707	0.000	0.000	0.000
476	0.95000	285.859	-0.237	403.719	0.000	0.000	0.000
477	0.95200	285.818	-0.244	403.731	0.000	0.000	0.000
478	0.95400	285.769	-0.245	403.730	0.000	0.000	0.000
479	0.95600	285.719	-0.246	403.730	0.000	0.000	0.000
480	0.95800	285.686	-0.247	403.729	0.000	0.000	0.000
481	0.96000	285.637	-0.261	403.729	0.000	0.000	0.000
482	0.96200	285.604	-0.262	403.728	0.000	0.000	0.000
483	0.96400	285.563	-0.263	403.715	0.000	0.000	0.000
484	0.96600	285.522	-0.264	403.727	0.000	0.000	0.000
485	0.96800	285.489	-0.257	403.727	0.000	0.000	0.000
486	0.97000	285.456	-0.258	403.726	0.000	0.000	0.000
487	0.97200	285.423	-0.259	403.701	0.000	0.000	0.000
488	0.97400	285.390	-0.259	403.701	0.000	0.000	0.000
489	0.97600	285.350	-0.274	403.689	0.000	0.000	0.000
490	0.97800	285.317	-0.268	403.689	0.000	0.000	0.000
491	0.98000	285.284	-0.268	403.689	0.000	0.000	0.000
492	0.98200	285.251	-0.276	403.664	0.000	0.000	0.000
493	0.98400	285.218	-0.277	403.664	0.000	0.000	0.000
494	0.98600	285.177	-0.271	403.652	0.000	0.000	0.000
495	0.98800	285.144	-0.265	403.652	0.000	0.000	0.000
496	0.99000	285.111	-0.265	403.651	0.000	0.000	0.000
497	0.99200	285.070	-0.259	403.664	0.000	0.000	0.000
498	0.99400	285.028	-0.260	403.676	0.000	0.000	0.000
499	0.99600	284.979	-0.261	403.651	0.000	0.000	0.000
500	0.99800	284.938	-0.262	403.663	0.000	0.000	0.000
501	1.00000	284.897	-0.262	403.675	0.000	0.000	0.000
502	1.00200	284.856	-0.263	403.687	0.000	0.000	0.000
503	1.00400	284.806	-0.264	403.687	0.000	0.000	0.000
504	1.00600	284.765	-0.265	403.699	0.000	0.000	0.000
505	1.00800	284.724	-0.266	403.711	0.000	0.000	0.000
506	1.01000	284.674	-0.266	403.710	0.000	0.000	0.000
507	1.01200	284.641	-0.267	403.709	0.000	0.000	0.000
508	1.01400	284.600	-0.282	403.722	0.000	0.000	0.000
509	1.01600	284.559	-0.289	403.709	0.000	0.000	0.000
510	1.01800	284.518	-0.283	403.721	0.000	0.000	0.000
511	1.02000	284.485	-0.284	403.721	0.000	0.000	0.000
512	1.02200	284.452	-0.291	403.721	0.000	0.000	0.000
513	1.02400	284.411	-0.292	403.709	0.000	0.000	0.000
514	1.02600	284.387	-0.286	403.696	0.000	0.000	0.000
515	1.02800	284.354	-0.287	403.696	0.000	0.000	0.000
516	1.03000	284.313	-0.287	403.683	0.000	0.000	0.000
517	1.03200	284.279	-0.274	403.683	0.000	0.000	0.000
518	1.03400	284.246	-0.282	403.682	0.000	0.000	0.000
519	1.03600	284.205	-0.276	403.670	0.000	0.000	0.000
520	1.03800	284.172	-0.276	403.670	0.000	0.000	0.000
521	1.04000	284.131	-0.271	403.657	0.000	0.000	0.000
522	1.04200	284.106	-0.264	403.669	0.000	0.000	0.000
523	1.04400	284.065	-0.265	403.657	0.000	0.000	0.000
524	1.04600	284.032	-0.266	403.656	0.000	0.000	0.000
525	1.04800	283.991	-0.259	403.669	0.000	0.000	0.000
526	1.05000	283.941	-0.254	403.668	0.000	0.000	0.000
527	1.05200	283.900	-0.261	403.680	0.000	0.000	0.000
528	1.05400	283.851	-0.262	403.680	0.000	0.000	0.000
529	1.05600	283.802	-0.277	403.680	0.000	0.000	0.000
530	1.05800	283.777	-0.277	403.693	0.000	0.000	0.000
531	1.06000	283.720	-0.292	403.704	0.000	0.000	0.000
532	1.06200	283.670	-0.286	403.704	0.000	0.000	0.000
533	1.06400	283.629	-0.294	403.716	0.000	0.000	0.000
534	1.06600	283.588	-0.301	403.728	0.000	0.000	0.000
535	1.06800	283.547	-0.302	403.716	0.000	0.000	0.000
536	1.07000	283.506	-0.310	403.703	0.000	0.000	0.000
537	1.07200	283.464	-0.304	403.715	0.000	0.000	0.000
538	1.07400	283.432	-0.311	403.714	0.000	0.000	0.000
539	1.07600	283.382	-0.298	403.714	0.000	0.000	0.000
540	1.07800	283.341	-0.306	403.701	0.000	0.000	0.000
541	1.08000	283.316	-0.286	403.688	0.000	0.000	0.000
542	1.08200	283.283	-0.301	403.688	0.000	0.000	0.000
543	1.08400	283.241	-0.281	403.675	0.000	0.000	0.000
544	1.08600	283.209	-0.281	403.675	0.000	0.000	0.000
545	1.08800	283.176	-0.289	403.675	0.000	0.000	0.000
546	1.09000	283.143	-0.276	403.675	0.000	0.000	0.000
547	1.09200	283.101	-0.277	403.662	0.000	0.000	0.000
548	1.09400	283.069	-0.277	403.662	0.000	0.000	0.000
549	1.09600	283.035	-0.264	403.662	0.000	0.000	0.000
550	1.09800	283.002	-0.265	403.662	0.000	0.000	0.000
551	1.10000	282.945	-0.273	403.675	0.000	0.000	0.000
552	1.10200	282.920	-0.267	403.662	0.000	0.000	0.000
553	1.10400	282.862	-0.268	403.674	0.000	0.000	0.000
554	1.10600	282.813	-0.275	403.699	0.000	0.000	0.000
555	1.10800	282.763	-0.269	403.699	0.000	0.000	0.000
556	1.11000	282.722	-0.277	403.711	0.000	0.000	0.000
557	1.11200	282.682	-0.285	403.698	0.000	0.000	0.000
558	1.11400	282.632	-0.286	403.698	0.000	0.000	0.000
559	1.11600	282.591	-0.286	403.710	0.000	0.000	0.000
560	1.11800	282.542	-0.294	403.710	0.000	0.000	0.000
561	1.12000	282.501	-0.302	403.722	0.000	0.000	0.000
562	1.12200	282.460	-0.310	403.709	0.000	0.000	0.000
563	1.12400	282.427	-0.310	403.709	0.000	0.000	0.000
564	1.12600	282.386	-0.318	403.721	0.000	0.000	0.000
565	1.12800	282.353	-0.312	403.721	0.000	0.000	0.000
566	1.13000	282.311	-0.306	403.709	0.000	0.000	0.000
567	1.13200	282.278	-0.306	403.709	0.000	0.000	0.000
568	1.13400	282.245	-0.300	403.708	0.000	0.000	0.000
569	1.13600	282.212	-0.301	403.708	0.000	0.000	0.000
570	1.13800	282.171	-0.295	403.696	0.000	0.000	0.000
571	1.14000	282.146	-0.288	403.683	0.000	0.000	0.000
572	1.14200	282.105	-0.282	403.671	0.000	0.000	0.000
573	1.14400	282.064	-0.283	403.683	0.000	0.000	0.000
574	1.14600	282.023	-0.277	403.671	0.000	0.000	0.000
575	1.14800	281.973	-0.278	403.670	0.000	0.000	0.000
576	1.15000	281.940	-0.272	403.671	0.000	0.000	0.000
577	1.15200	281.891	-0.280	403.670	0.000	0.000	0.000
578	1.15400	281.841	-0.267	403.670	0.000	0.000	0.000
579	1.15600	281.784	-0.289	403.658	0.000	0.000	0.000
580	1.15800	281.743	-0.283	403.670	0.000	0.000	0.000
581	1.16000	281.685	-0.291	403.658	0.000	0.000	0.000
582	1.16200	281.644	-0.291	403.670	0.000	0.000	0.000
583	1.16400	281.604	-0.306	403.657	0.000	0.000	0.000
584	1.16600	281.554	-0.307	403.682	0.000	0.000	0.000
585	1.16800	281.505	-0.322	403.682	0.000	0.000	0.000
586	1.17000	281.464	-0.329	403.694	0.000	0.000	0.000
587	1.17200	281.423	-0.337	403.682	0.000	0.000	0.000
588	1.17400	281.390	-0.337	403.681	0.000	0.000	0.000
589	1.17600	281.349	-0.345	403.693	0.000	0.000	0.000
590	1.17800	281.299	-0.346	403.693	0.000	0.000	0.000
591	1.18000	281.275	-0.340	403.681	0.000	0.000	0.000
592	1.18200	281.242	-0.340	403.681	0.000	0.000	0.000
593	1.18400	281.200	-0.341	403.692	0.000	0.000	0.000
594	1.18600	281.176	-0.342	403.680	0.000	0.000	0.000
595	1.18800	281.143	-0.335	403.679	0.000	0.000	0.000
596	1.19000	281.101	-0.323	403.667	0.000	0.000	0.000
597	1.19200	281.060	-0.316	403.679	0.000	0.000	0.000
598	1.19400	281.019	-0.317	403.667	0.000	0.000	0.000
599	1.19600	280.978	-0.318	403.679	0.000	0.000	0.000
600	1.19800	280.944	-0.312	403.679	0.000	0.000	0.000
601	1.20000	280.903	-0.313	403.667	0.000	0.000	0.000
602	1.20200	280.870	-0.300	403.667	0.000	0.000	0.000
603	1.20400	280.813	-0.308	403.680	0.000	0.000	0.000
604	1.20600	280.771	-0.301	403.691	0.000	0.000	0.000
605	1.20800	280.722	-0.323	403.692	0.000	0.000	0.000
606	1.21000	280.673	-0.324	403.692	0.000	0.000	0.000
607	1.21200	280.624	-0.325	403.717	0.000	0.000	0.000
608	1.21400	280.566	-0.340	403.705	0.000	0.000	0.000
609	1.21600	280.517	-0.341	403.705	0.000	0.000	0.000
610	1.21800	280.476	-0.341	403.717	0.000	0.000	0.000
611	1.22000	280.435	-0.349	403.704	0.000	0.000	0.000
612	1.22200	280.386	-0.357	403.704	0.000	0.000	0.000
613	1.22400	280.345	-0.365	403.691	0.000	0.000	0.000
614	1.22600	280.303	-0.365	403.703	0.000	0.000	0.000
615	1.22800	280.270	-0.359	403.703	0.000	0.000	0.000
616	1.23000	280.229	-0.360	403.691	0.000	0.000	0.000
617	1.23200	280.196	-0.347	403.690	0.000	0.000	0.000
618	1.23400	280.163	-0.348	403.665	0.000	0.000	0.000
619	1.23600	280.122	-0.348	403.677	0.000	0.000	0.000
620	1.23800	280.097	-0.342	403.664	0.000	0.000	0.000
621	1.24000	280.064	-0.336	403.664	0.000	0.000	0.000
622	1.24200	280.031	-0.337	403.664	0.000	0.000	0.000
623	1.24400	279.989	-0.324	403.651	0.000	0.000	0.000
624	1.24600	279.957	-0.331	403.652	0.000	0.000	0.000
625	1.24800	279.924	-0.332	403.652	0.000	0.000	0.000
626	1.25000	279.891	-0.326	403.652	0.000	0.000	0.000
627	1.25200	279.850	-0.327	403.640	0.000	0.000	0.000
628	1.25400	279.809	-0.334	403.652	0.000	0.000	0.000
629	1.25600	279.759	-0.342	403.653	0.000	0.000	0.000
630	1.25800	279.718	-0.343	403.640	0.000	0.000	0.000
631	1.26000	279.677	-0.344	403.653	0.000	0.000	0.000
632	1.26200	279.620	-0.351	403.665	0.000	0.000	0.000
633	1.26400	279.571	-0.366	403.666	0.000	0.000	0.000
634	1.26600	279.513	-0.360	403.653	0.000	0.000	0.000
635	1.26800	279.472	-0.375	403.665	0.000	0.000	0.000
636	1.27000	279.414	-0.376	403.678	0.000	0.000	0.000
637	1.27200	279.365	-0.377	403.677	0.000	0.000	0.000
638	1.27400	279.316	-0.385	403.677	0.000	0.000	0.000
639	1.27600	279.266	-0.393	403.676	0.000	0.000	0.000
640	1.27800	279.233	-0.393	403.676	0.000	0.000	0.000
641	1.28000	279.200	-0.394	403.676	0.000	0.000	0.000
642	1.28200	279.151	-0.388	403.676	0.000	0.000	0.000
643	1.28400	279.126	-0.389	403.663	0.000	0.000	0.000
644	1.28600	279.093	-0.389	403.663	0.000	0.000	0.000
645	1.28800	279.052	-0.390	403.651	0.000	0.000	0.000
646	1.29000	279.019	-0.391	403.651	0.000	0.000	0.000
647	1.29200	278.986	-0.384	403.651	0.000	0.000	0.000
648	1.29400	278.953	-0.385	403.651	0.000	0.000	0.000
649	1.29600	278.912	-0.393	403.639	0.000	0.000	0.000
650	1.29800	278.879	-0.386	403.664	0.000	0.000	0.000
651	1.30000	278.838	-0.387	403.651	0.000	0.000	0.000
652	1.30200	278.805	-0.388	403.651	0.000	0.000	0.000
653	1.30400	278.772	-0.389	403.652	0.000	0.000	0.000
654	1.30600	278.715	-0.390	403.664	0.000	0.000	0.000
655	1.30800	278.682	-0.404	403.664	0.000	0.000	0.000
656	1.31000	278.616	-0.405	403.689	0.000	0.000	0.000
657	1.31200	278.575	-0.420	403.678	0.000	0.000	0.000
658	1.31400	278.526	-0.427	403.702	0.000	0.000	0.000
659	1.31600	278.477	-0.428	403.702	0.000	0.000	0.000
660	1.31800	278.428	-0.443	403.702	0.000	0.000	0.000
661	1.32000	278.386	-0.444	403.714	0.000	0.000	0.000
662	1.32200	278.329	-0.445	403.701	0.000	0.000	0.000
663	1.32400	278.288	-0.453	403.714	0.000	0.000	0.000
664	1.32600	278.238	-0.454	403.713	0.000	0.000	0.000
665	1.32800	278.197	-0.461	403.726	0.000	0.000	0.000
666	1.33000	278.156	-0.448	403.713	0.000	0.000	0.000
667	1.33200	278.115	-0.449	403.701	0.000	0.000	0.000
668	1.33400	278.073	-0.436	403.688	0.000	0.000	0.000
669	1.33600	278.040	-0.437	403.688	0.000	0.000	0.000
670	1.33800	278.007	-0.431	403.688	0.000	0.000	0.000
671	1.34000	277.958	-0.425	403.663	0.000	0.000	0.000
672	1.34200	277.916	-0.419	403.675	0.000	0.000	0.000
673	1.34400	277.875	-0.420	403.663	0.000	0.000	0.000
674	1.34600	277.842	-0.414	403.663	0.000	0.000	0.000
675	1.34800	277.801	-0.401	403.651	0.000	0.000	0.000
676	1.35000	277.751	-0.409	403.651	0.000	0.000	0.000
677	1.35200	277.710	-0.402	403.663	0.000	0.000	0.000
678	1.35400	277.660	-0.403	403.663	0.000	0.000	0.000
679	1.35600	277.628	-0.404	403.664	0.000	0.000	0.000
680	1.35800	277.570	-0.391	403.676	0.000	0.000	0.000
681	1.36000	277.512	-0.406	403.689	0.000	0.000	0.000
682	1.36200	277.463	-0.414	403.689	0.000	0.000	0.000
683	1.36400	277.413	-0.408	403.689	0.000	0.000	0.000
684	1.36600	277.364	-0.409	403.689	0.000	0.000	0.000
685	1.36800	277.306	-0.417	403.701	0.000	0.000	0.000
686	1.37000	277.266	-0.431	403.714	0.000	0.000	0.000
687	1.37200	277.216	-0.425	403.713	0.000	0.000	0.000
688	1.37400	277.183	-0.433	403.714	0.000	0.000	0.000
689	1.37600	277.142	-0.427	403.701	0.000	0.000	0.000
690	1.37800	277.101	-0.435	403.713	0.000	0.000	0.000
691	1.38000	277.068	-0.422	403.688	0.000	0.000	0.000
692	1.38200	277.026	-0.416	403.701	0.000	0.000	0.000
693	1.38400	276.993	-0.409	403.701	0.000	0.000	0.000
694	1.38600	276.952	-0.397	403.688	0.000	0.000	0.000
695	1.38800	276.919	-0.397	403.688	0.000	0.000	0.000
696	1.39000	276.877	-0.391	403.676	0.000	0.000	0.000
697	1.39200	276.844	-0.392	403.676	0.000	0.000	0.000
698	1.39400	276.795	-0.386	403.676	0.000	0.000	0.000
699	1.39600	276.753	-0.373	403.664	0.000	0.000	0.000
700	1.39800	276.704	-0.367	403.664	0.000	0.000	0.000
701	1.40000	276.662	-0.361	403.676	0.000	0.000	0.000
702	1.40200	276.621	-0.355	403.664	0.000	0.000	0.000
703	1.40400	276.564	-0.363	403.701	0.000	0.000	0.000
704	1.40600	276.514	-0.364	403.701	0.000	0.000	0.000
705	1.40800	276.465	-0.365	403.701	0.000	0.000	0.000
706	1.41000	276.416	-0.373	403.702	0.000	0.000	0.000
707	1.41200	276.366	-0.374	403.703	0.000	0.000	0.000
708	1.41400	276.317	-0.375	403.702	0.000	0.000	0.000
709	1.41600	276.276	-0.375	403.715	0.000	0.000	0.000
710	1.41800	276.226	-0.376	403.715	0.000	0.000	0.000
711	1.42000	276.177	-0.391	403.714	0.000	0.000	0.000
712	1.42200	276.144	-0.392	403.714	0.000	0.000	0.000
713	1.42400	276.103	-0.399	403.702	0.000	0.000	0.000
714	1.42600	276.062	-0.393	403.714	0.000	0.000	0.000
715	1.42800	276.029	-0.394	403.713	0.000	0.000	0.000
716	1.43000	275.987	-0.388	403.701	0.000	0.000	0.000
717	1.43200	275.954	-0.389	403.701	0.000	0.000	0.000
718	1.43400	275.913	-0.389	403.689	0.000	0.000	0.000
719	1.43600	275.872	-0.383	403.676	0.000	0.000	0.000
720	1.43800	275.839	-0.377	403.676	0.000	0.000	0.000
721	1.44000	275.798	-0.371	403.664	0.000	0.000	0.000
722	1.44200	275.756	-0.379	403.676	0.000	0.000	0.000
723	1.44400	275.715	-0.373	403.664	0.000	0.000	0.000
724	1.44600	275.674	-0.367	403.677	0.000	0.000	0.000
725	1.44800	275.616	-0.368	403.689	0.000	0.000	0.000
726	1.45000	275.583	-0.362	403.664	0.000	0.000	0.000
727	1.45200	275.542	-0.362	403.677	0.000	0.000	0.000
728	1.45400	275.476	-0.377	403.677	0.000	0.000	0.000
729	1.45600	275.427	-0.371	403.678	0.000	0.000	0.000
730	1.45800	275.369	-0.373	403.690	0.000	0.000	0.000
731	1.46000	275.328	-0.380	403.679	0.000	0.000	0.000
732	1.46200	275.271	-0.381	403.691	0.000	0.000	0.000
733	1.46400	275.213	-0.389	403.703	0.000	0.000	0.000
734	1.46600	275.164	-0.397	403.704	0.000	0.000	0.000
735	1.46800	275.131	-0.398	403.703	0.000	0.000	0.000
736	1.47000	275.082	-0.405	403.704	0.000	0.000	0.000
737	1.47200	275.049	-0.406	403.703	0.000	0.000	0.000
738	1.47400	275.007	-0.400	403.691	0.000	0.000	0.000
739	1.47600	274.967	-0.408	403.679	0.000	0.000	0.000
740	1.47800	274.926	-0.415	403.692	0.000	0.000	0.000
741	1.48000	274.884	-0.403	403.680	0.000	0.000	0.000
742	1.48200	274.843	-0.397	403.667	0.000	0.000	0.000
743	1.48400	274.810	-0.390	403.667	0.000	0.000	0.000
744	1.48600	274.777	-0.391	403.667	0.000	0.000	0.000
745	1.48800	274.744	-0.385	403.667	0.000	0.000	0.000
746	1.49000	274.694	-0.393	403.668	0.000	0.000	0.000
747	1.49200	274.661	-0.393	403.668	0.000	0.000	0.000
748	1.49400	274.612	-0.394	403.668	0.000	0.000	0.000
749	1.49600	274.579	-0.388	403.668	0.000	0.000	0.000
750	1.49800	274.538	-0.389	403.681	0.000	0.000	0.000
751	1.50000	274.480	-0.404	403.694	0.000	0.000	0.000
752	1.50200	274.439	-0.398	403.682	0.000	0.000	0.000
753	1.50400	274.382	-0.412	403.695	0.000	0.000	0.000
754	1.50600	274.333	-0.420	403.695	0.000	0.000	0.000
755	1.50800	274.292	-0.435	403.708	0.000	0.000	0.000
756	1.51000	274.242	-0.436	403.708	0.000	0.000	0.000
757	1.51200	274.185	-0.450	403.721	0.000	0.000	0.000
758	1.51400	274.136	-0.458	403.721	0.000	0.000	0.000
759	1.51600	274.087	-0.466	403.721	0.000	0.000	0.000
760	1.51800	274.037	-0.474	403.721	0.000	0.000	0.000
761	1.52000	274.005	-0.474	403.721	0.000	0.000	0.000
762	1.52200	273.964	-0.482	403.709	0.000	0.000	0.000
763	1.52400	273.914	-0.476	403.709	0.000	0.000	0.000
764	1.52600	273.873	-0.477	403.697	0.000	0.000	0.000
765	1.52800	273.840	-0.471	403.697	0.000	0.000	0.000
766	1.53000	273.799	-0.472	403.685	0.000	0.000	0.000
767	1.53200	273.757	-0.466	403.672	0.000	0.000	0.000
768	1.53400	273.716	-0.473	403.661	0.000	0.000	0.000
769	1.53600	273.675	-0.467	403.673	0.000	0.000	0.000
770	1.53800	273.634	-0.468	403.661	0.000	0.000	0.000
771	1.54000	273.593	-0.469	403.649	0.000	0.000	0.000
772	1.54200	273.543	-0.463	403.650	0.000	0.000	0.000
773	1.54400	273.510	-0.471	403.650	0.000	0.000	0.000
774	1.54600	273.461	-0.478	403.650	0.000	0.000	0.000
775	1.54800	273.420	-0.479	403.639	0.000	0.000	0.000
776	1.55000	273.363	-0.487	403.651	0.000	0.000	0.000
777	1.55200	273.314	-0.495	403.652	0.000	0.000	0.000
778	1.55400	273.256	-0.503	403.664	0.000	0.000	0.000
779	1.55600	273.207	-0.518	403.665	0.000	0.000	0.000
780	1.55800	273.166	-0.518	403.677	0.000	0.000	0.000
781	1.56000	273.117	-0.526	403.677	0.000	0.000	0.000
782	1.56200	273.076	-0.541	403.689	0.000	0.000	0.000
783	1.56400	273.026	-0.549	403.689	0.000	0.000	0.000
784	1.56600	272.977	-0.556	403.689	0.000	0.000	0.000
785	1.56800	272.936	-0.564	403.702	0.000	0.000	0.000
786	1.57000	272.886	-0.558	403.701	0.000	0.000	0.000
787	1.57200	272.853	-0.559	403.702	0.000	0.000	0.000
788	1.57400	272.812	-0.546	403.689	0.000	0.000	0.000
789	1.57600	272.779	-0.547	403.690	0.000	0.000	0.000
790	1.57800	272.729	-0.541	403.690	0.000	0.000	0.000
791	1.58000	272.696	-0.528	403.690	0.000	0.000	0.000
792	1.58200	272.655	-0.528	403.678	0.000	0.000	0.000
793	1.58400	272.606	-0.522	403.679	0.000	0.000	0.000
794	1.58600	272.564	-0.516	403.667	0.000	0.000	0.000
795	1.58800	272.531	-0.510	403.667	0.000	0.000	0.000
796	1.59000	272.482	-0.504	403.668	0.000	0.000	0.000
797	1.59200	272.440	-0.491	403.656	0.000	0.000	0.000
798	1.59400	272.382	-0.479	403.669	0.000	0.000	0.000
799	1.59600	272.333	-0.494	403.669	0.000	0.000	0.000
800	1.59800	272.292	-0.487	403.682	0.000	0.000	0.000
801	1.60000	272.209	-0.489	403.682	0.000	0.000	0.000
802	1.60200	272.168	-0.497	403.695	0.000	0.000	0.000
803	1.60400	272.119	-0.498	403.695	0.000	0.000	0.000
804	1.60600	272.061	-0.492	403.707	0.000	0.000	0.000
805	1.60800	272.012	-0.500	403.707	0.000	0.000	0.000
806	1.61000	271.963	-0.514	403.707	0.000	0.000	0.000
807	1.61200	271.922	-0.522	403.695	0.000	0.000	0.000
808	1.61400	271.880	-0.516	403.707	0.000	0.000	0.000
809	1.61600	271.839	-0.517	403.695	0.000	0.000	0.000
810	1.61800	271.798	-0.511	403.683	0.000	0.000	0.000
811	1.62000	271.748	-0.512	403.683	0.000	0.000	0.000
812	1.62200	271.715	-0.512	403.683	0.000	0.000	0.000
813	1.62400	271.666	-0.507	403.683	0.000	0.000	0.000
814	1.62600	271.624	-0.501	403.671	0.000	0.000	0.000
815	1.62800	271.591	-0.494	403.671	0.000	0.000	0.000
816	1.63000	271.542	-0.489	403.672	0.000	0.000	0.000
817	1.63200	271.500	-0.483	403.660	0.000	0.000	0.000
818	1.63400	271.451	-0.470	403.660	0.000	0.000	0.000
819	1.63600	271.409	-0.457	403.648	0.000	0.000	0.000
820	1.63800	271.368	-0.458	403.660	0.000	0.000	0.000
821	1.64000	271.302	-0.459	403.661	0.000	0.000	0.000
822	1.64200	271.244	-0.453	403.674	0.000	0.000	0.000
823	1.64400	271.186	-0.447	403.662	0.000	0.000	0.000
824	1.64600	271.145	-0.455	403.675	0.000	0.000	0.000
825	1.64800	271.080	-0.463	403.699	0.000	0.000	0.000
826	1.65000	271.022	-0.457	403.687	0.000	0.000	0.000
827	1.65200	270.972	-0.458	403.688	0.000	0.000	0.000
828	1.65400	270.931	-0.459	403.675	0.000	0.000	0.000
829	1.65600	270.874	-0.467	403.688	0.000	0.000	0.000
830	1.65800	270.841	-0.468	403.688	0.000	0.000	0.000
831	1.66000	270.791	-0.476	403.688	0.000	0.000	0.000
832	1.66200	270.758	-0.476	403.689	0.000	0.000	0.000
833	1.66400	270.717	-0.477	403.677	0.000	0.000	0.000
834	1.66600	270.668	-0.464	403.677	0.000	0.000	0.000
